,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
0,frame-r-001024-1-0026,51463.4040713,r,54,40.2006861090792,-9.08935622120277,frame-r-001024-1-0026,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1024/1/frame-r-001024-1-0026.fits.bz2,,McNaught (C/2006 Q1),1999-Oct-12 09:41:51.760,2451463.904071296,9.3,,4.75,,40.200726697,-9.089377384,40.199307951,-9.090143885,-5.6482,-3.50791,,,,,-560548.63,-6458.57,234.828,,999,,22.185,,99.98788,,546513.5,*,,,,,,124.6,0.0,,,33.885882,-22.458143,21.42385747803,-8.4972839,20.5389168621961,-15.5503192,170.81696282,9.1081599,31.603971,151.8093,/L,1.2642,155.2,8.3009,26.9305,304.824,306.177,-0.03523,Cet,64.182357,34.6833381,-23.4818294,,,183.16971,-58.498064,,0.0,0.427,0.335,0.534,0.098,-37.648,0.1646277,0.543,8485.3869,4.71e-05,1.15,4.18,0.056608,222.2731,,1.2615,34.2835,-22.9705,23.1,14.0
1,frame-i-001024-1-0026,51463.4049005,i,54,40.2006544267293,-9.08937559223607,frame-i-001024-1-0026,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1024/1/frame-i-001024-1-0026.fits.bz2,,McNaught (C/2006 Q1),1999-Oct-13 09:41:51.760,2451464.904071296,9.3,,4.75,,40.162411501,-9.112658136,40.161055567,-9.113450567,-5.70053,-3.47606,,,,,-563499.33,-5191.69,233.03,,999,,22.183,,99.9883,,548445.3,*,,,,,,126.48,0.0,,,33.888955,-22.46234,21.41894938908,-8.4981365,20.5300732060421,-15.0732264,170.74341237,9.1092288,31.462706,152.3459,/L,1.242,146.2,14.2575,26.416,306.707,306.283,0.00598,Cet,64.182361,34.6360659,-23.4912981,,,183.159558,-58.54215,,0.0,0.428,0.335,0.535,0.098,-37.61,0.164709,0.543,8479.2552,4.71e-05,1.16,4.22,0.056568,222.2784,,1.2393,34.2615,-22.9773,22.3,14.0
2,frame-u-001024-1-0026,51463.4057298,u,54,40.2006227405585,-9.08939496560549,frame-u-001024-1-0026,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1024/1/frame-u-001024-1-0026.fits.bz2,,McNaught (C/2006 Q1),1999-Oct-14 09:41:51.760,2451465.904071296,9.3,,4.75,,40.123747721,-9.135722726,40.122460223,-9.136538346,-5.75073,-3.44308,,,,,-566431.05,-3930.39,231.157,,999,,22.182,,99.9887,,550282.9,*,,,,,,128.42,0.0,,,33.892029,-22.466538,21.41404081544,-8.4989894,20.5215057921711,-14.5937817,170.67215936,9.1102981,31.3203531,152.8564,/L,1.2207,136.0,21.448,25.9266,308.659,306.389,0.04723,Cet,64.182364,34.5885208,-23.50044,,,183.148655,-58.58637,,0.0,0.428,0.335,0.535,0.098,-37.573,0.1647873,0.544,8473.0679,4.71e-05,1.17,4.25,0.056526,222.2836,,1.2182,34.2393,-22.9839,22.3,14.0
4,frame-g-001024-1-0026,51463.4073883,g,54,40.2005593720374,-9.08943371000838,frame-g-001024-1-0026,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1024/1/frame-g-001024-1-0026.fits.bz2,,McNaught (C/2006 Q1),1999-Oct-16 09:41:51.760,2451467.904071296,9.3,,4.75,,40.045432278,-9.181173658,40.044290462,-9.182027631,-5.84466,-3.37381,,,,,-572238.75,-1426.0,227.186,,999,,22.179,,99.98941,,553653.0,*,,,,,,132.51,0.0,,,33.898184,-22.474939,21.40422221352,-8.5006961,20.5052047274281,-13.6287479,170.53658754,9.1124381,31.0327866,153.7925,/L,1.1813,114.2,38.5655,25.0293,312.77,306.603,0.12976,Cet,64.182374,34.4926726,-23.5177339,,,183.124612,-58.675149,,0.0,0.429,0.335,0.535,0.098,-37.499,0.1649345,0.544,8460.5299,4.71e-05,1.19,4.33,0.056443,222.2942,,1.1791,34.1946,-22.9966,23.3,14.0
5,frame-r-001045-1-0040,51465.4185702,r,54,40.1231447501416,-9.13602052736674,frame-r-001045-1-0040,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1045/1/frame-r-001045-1-0040.fits.bz2,,McNaught (C/2006 Q1),1999-Oct-17 09:41:51.760,2451468.904071296,9.3,,4.75,,40.005809757,-9.203545457,40.00473976,-9.204415874,-5.88838,-3.33756,,,,,-575115.43,-183.662,225.09,,999,,22.178,,99.98973,,555173.7,*,,,,,,134.66,0.0,,,33.901263,-22.479143,21.39931218495,-8.5015499,20.4974732722301,-13.1435982,170.47228699,9.1135088,30.8877768,154.2149,/L,1.1634,102.8,48.0073,24.6245,314.926,306.71,0.17102,Cet,64.182379,34.4443985,-23.5258815,,,183.111478,-58.719677,,0.0,0.429,0.335,0.535,0.098,-37.462,0.1650033,0.544,8454.1811,4.71e-05,1.2,4.36,0.0564,222.2995,,1.1613,34.172,-23.0027,23.1,14.0
6,frame-i-001045-1-0040,51465.4193995,i,54,40.1231125111041,-9.1360395551945,frame-i-001045-1-0040,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1045/1/frame-i-001045-1-0040.fits.bz2,,McNaught (C/2006 Q1),1999-Oct-18 09:41:51.760,2451469.904071296,9.3,,4.75,,39.965896898,-9.225672019,39.964894019,-9.226558576,-5.92992,-3.30026,,,,,-577974.55,1051.612,222.921,,999,,22.177,,99.99002,,556576.9,*,,,,,,136.88,0.0,,,33.904344,-22.483348,21.39440167109,-8.5024041,20.4900224568076,-12.6569789,170.41032045,9.1145799,30.7420928,154.6047,/L,1.1468,91.3,57.6909,24.2511,317.149,306.818,0.21224,Cet,64.182384,34.3959103,-23.5336935,,,183.097608,-58.764275,,0.0,0.43,0.335,0.536,0.098,-37.426,0.1650688,0.545,8447.7804,4.71e-05,1.21,4.4,0.056358,222.3048,,1.1449,34.1494,-23.0086,22.3,14.0
7,frame-u-001045-1-0040,51465.4202287,u,54,40.1230802759542,-9.13605858072779,frame-u-001045-1-0040,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1045/1/frame-u-001045-1-0040.fits.bz2,,McNaught (C/2006 Q1),1999-Oct-19 09:41:51.760,2451470.904071296,9.3,,4.75,,39.925708389,-9.247546438,39.924765071,-9.248450354,-5.96928,-3.26193,,,,,-580816.55,2279.445,220.683,,999,,22.175,,99.99028,,557856.9,*,,,,,,139.15,0.0,,,33.907427,-22.487555,21.38949067179,-8.5032585,20.4828530697429,-12.1690973,170.35069447,9.1156514,30.5958536,154.9602,/L,1.1316,79.4,67.3114,23.9105,319.435,306.925,0.25343,Cet,64.18239,34.3472224,-23.5411681,,,183.083006,-58.808928,,0.0,0.43,0.335,0.536,0.098,-37.389,0.165131,0.545,8441.3287,4.7e-05,1.22,4.43,0.056314,222.31,,1.1298,34.1266,-23.0144,22.3,14.0
9,frame-g-001045-1-0040,51465.4218872,g,54,40.1230158017668,-9.13609663408885,frame-g-001045-1-0040,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1045/1/frame-g-001045-1-0040.fits.bz2,,McNaught (C/2006 Q1),1999-Oct-21 09:41:51.760,2451472.904071296,9.3,,4.75,,39.844563082,-9.290512021,39.843708795,-9.291460815,-6.04151,-3.18231,,,,,-586451.22,4711.288,216.012,,999,,22.173,,99.99071,,560024.9,*,,,,,,143.88,0.0,,,33.913597,-22.495976,21.37966721627,-8.5049683,20.469361157641,-11.1903162,170.23848566,9.1177958,30.3022488,155.5625,/L,1.1056,54.9,84.8318,23.3336,324.181,307.141,0.33563,Cet,64.182404,34.2493104,-23.5550985,,,183.051624,-58.898335,,0.0,0.431,0.334,0.536,0.098,-37.317,0.1652454,0.545,8428.2765,4.7e-05,1.24,4.5,0.056227,222.3206,,1.1042,34.0809,-23.0255,23.3,14.0
118,ztf_20180506452870_000690_zg_c11_o_q2_sciimg,58244.4530787109,zg,30,327.346841208618,34.7476674262739,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-05 09:41:51.760,2451973.904071296,9.3,,4.75,,39.116459333,-10.103423518,39.123830248,-10.102926497,4.586859,3.355045,,,,,189933.52,-14932.9,98.179,,999,,21.801,,99.95629,,189493.1,*,,,,,,270.12,0.0,,,35.696014,-24.877952,18.85288955878,-8.9751529,19.4383925016716,11.6392964,161.66418081,9.7186348,25.1142645,52.637,/T,2.399,73.4,75.1522,124.9736,90.196,310.274,1.41613,Cet,64.18543,33.2206383,-24.0818913,,,183.427787,-59.975098,,0.0,0.39,0.295,0.481,0.088,-36.583,0.1324026,0.489,6453.1415,4.38e-05,0.49,1.78,0.043051,225.2608,,2.3961,34.4502,-24.4839,24.5,12.5
119,ztf_20180506483090_000690_zr_c11_o_q2_sciimg,58244.483310211,zr,30,327.347225400598,34.7485886472629,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-06 09:41:51.760,2451974.904071296,9.3,,4.75,,39.147858331,-10.081065169,39.155206634,-10.080541417,4.687679,3.351914,,,,,186851.136,-16246.56,98.457,,999,,21.802,,99.95721,,186516.9,*,,,,,,270.75,0.0,,,35.700125,-24.88333,18.84770587491,-8.9761843,19.4450268161532,11.3332965,161.71935672,9.7199789,25.2598996,51.8103,/T,2.3736,87.1,84.55,125.8258,90.827,310.171,1.37974,Cet,64.185443,33.2607628,-24.0712683,,,183.430667,-59.937034,,0.0,0.389,0.295,0.481,0.088,-36.612,0.1321989,0.489,6450.6334,4.38e-05,0.48,1.75,0.043034,225.2673,,2.3706,34.4723,-24.4811,24.5,12.5
120,ztf_20180509472060_000690_zr_c11_o_q2_sciimg,58247.4722917113,zr,30,327.381816693172,34.8394110545922,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-07 09:41:51.760,2451975.904071296,9.3,,4.75,,39.179933316,-10.058730981,39.187250211,-10.058180206,4.787179,3.347779,,,,,183765.087,-17564.68,98.758,,999,,21.802,,99.95813,,183556.4,*,,,,,,271.39,0.0,,,35.70424,-24.888712,18.84252158991,-8.9772161,19.4514830791151,11.0227641,161.77305182,9.7213238,25.4069052,50.9879,/T,2.3479,101.1,92.1389,126.6739,91.471,310.067,1.34297,Cet,64.185456,33.3015504,-24.0608862,,,183.434408,-59.898458,,0.0,0.389,0.295,0.48,0.087,-36.641,0.1319968,0.488,6448.1835,4.38e-05,0.47,1.72,0.043018,225.2738,,2.3449,34.4948,-24.4785,24.5,12.5
121,ztf_20180509483831_000690_zg_c11_o_q2_sciimg,58247.4840509109,zg,30,327.381938694868,34.8397670970244,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-08 09:41:51.760,2451976.904071296,9.3,,4.75,,39.212675383,-10.036427553,39.219946914,-10.035853268,4.885394,3.342669,,,,,180675.318,-18886.92,99.081,,999,,21.802,,99.95906,,180612.1,*,,,,,,272.05,0.0,,,35.708356,-24.894096,18.83733670349,-8.9782483,19.4577587110664,10.7078193,161.82524466,9.7226692,25.5553928,50.17,/T,2.3218,115.2,97.3224,127.5178,92.129,309.962,1.30583,Cet,64.185468,33.3429845,-24.050748,,,183.439005,-59.859382,,0.0,0.388,0.295,0.48,0.087,-36.67,0.1317966,0.488,6445.7915,4.38e-05,0.46,1.68,0.043002,225.2804,,2.3187,34.5176,-24.476,24.5,12.5
122,ztf_20180514462755_000690_zg_c11_o_q2_sciimg,58252.462951411,zg,30,327.423784648578,34.9893134420164,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-09 09:41:51.760,2451977.904071296,9.3,,4.75,,39.246075894,-10.014161305,39.25328741,-10.013569741,4.982364,3.336606,,,,,177581.773,-20212.95,99.428,,999,,21.802,,99.95999,,177684.6,*,,,,,,272.72,0.0,,,35.712476,-24.899483,18.83215121536,-8.9792809,19.4638511791075,10.3885026,161.87591417,9.7240153,25.7054436,49.3568,/T,2.2953,129.0,99.6993,128.3574,92.802,309.856,1.26833,Cet,64.18548,33.3850537,-24.0408565,,,183.444457,-59.819816,,0.0,0.388,0.295,0.479,0.087,-36.7,0.1315982,0.487,6443.4569,4.38e-05,0.45,1.65,0.042986,225.2869,,2.2922,34.5407,-24.4736,24.5,12.5
123,ztf_20180517424190_000690_zg_c11_o_q2_sciimg,58255.4243750111,zg,30,327.439239166711,35.0768650003256,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-10 09:41:51.760,2451978.904071296,9.3,,4.75,,39.280126466,-9.991938541,39.287267512,-9.991336506,5.078124,3.329603,,,,,174484.399,-21542.45,99.798,,999,,21.802,,99.96092,,174774.5,*,,,,,,273.41,0.0,,,35.716597,-24.904873,18.82696512524,-8.9803138,19.469757951501,10.0647799,161.9250393,9.725362,25.8570823,48.5485,/T,2.2686,142.0,99.1461,129.1925,93.49,309.749,1.23049,Cet,64.185492,33.427753,-24.0312146,,,183.45076,-59.77977,,0.0,0.387,0.295,0.479,0.087,-36.73,0.1314016,0.487,6441.1791,4.38e-05,0.45,1.62,0.042971,225.2935,,2.2654,34.5641,-24.4713,24.5,12.5
124,ztf_20180517464907_000690_zr_c11_o_q2_sciimg,58255.465092611,zr,30,327.439402037111,35.0780593832559,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-11 09:41:51.760,2451979.904071296,9.3,,4.75,,39.314818901,-9.969765512,39.32188635,-9.969158147,5.172692,3.321663,,,,,171383.157,-22875.11,100.193,,999,,21.802,,99.96185,,171882.4,*,,,,,,274.11,0.0,,,35.720722,-24.910265,18.82177843285,-8.9813471,19.4754764608007,9.7365669,161.97259869,9.7267093,26.0102645,47.7451,/T,2.2415,153.3,95.8329,130.0228,94.195,309.641,1.19231,Cet,64.185503,33.4710803,-24.0218251,,,183.457911,-59.739255,,0.0,0.387,0.295,0.479,0.087,-36.759,0.1312069,0.486,6438.9577,4.38e-05,0.44,1.59,0.042956,225.3,,2.2384,34.5879,-24.4692,24.5,12.5
125,ztf_20180520458380_000690_zr_c11_o_q2_sciimg,58258.458576411,zr,30,327.447748638634,35.1651945087394,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-12 09:41:51.760,2451980.904071296,9.3,,4.75,,39.350145069,-9.947648487,39.357143299,-9.947037874,5.266069,3.312778,,,,,168278.027,-24210.58,100.613,,999,,21.802,,99.96278,,169008.9,*,,,,,,274.83,0.0,,,35.724849,-24.915661,18.81659113788,-8.9823807,19.4810040844547,9.4037631,162.01857053,9.7280573,26.1648814,46.9469,/T,2.2142,160.2,90.1635,130.8483,94.917,309.532,1.1538,Cet,64.185513,33.5150337,-24.0126908,,,183.465907,-59.69828,,0.0,0.386,0.295,0.478,0.087,-36.79,0.1310142,0.486,6436.7922,4.38e-05,0.43,1.56,0.042942,225.3066,,2.211,34.612,-24.4672,24.5,12.5
126,ztf_20180528359595_000690_zr_c15_o_q3_sciimg,58266.3597685113,zr,30,327.435094452195,35.3868848223347,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-13 09:41:51.760,2451981.904071296,9.3,,4.75,,39.386096791,-9.925593795,39.393035426,-9.924978806,5.35824,3.302936,,,,,165169.012,-25548.55,101.06,,999,,21.802,,99.9637,,166155.0,*,,,,,,275.57,0.0,,,35.728979,-24.921059,18.81140324004,-8.9834147,19.4863381450936,9.0662836,162.06293256,9.7294059,26.3207792,46.1542,/T,2.1866,158.8,82.6727,131.6686,95.657,309.422,1.11497,Cet,64.185524,33.5596085,-24.0038148,,,183.474744,-59.656856,,0.0,0.386,0.295,0.478,0.087,-36.82,0.1308234,0.486,6434.6823,4.38e-05,0.42,1.53,0.042928,225.3131,,2.1834,34.6364,-24.4653,24.5,12.5
127,ztf_20180528467026_000690_zg_c15_o_q3_sciimg,58266.4672106113,zg,30,327.434575148712,35.3898036660514,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-14 09:41:51.760,2451982.904071296,9.3,,4.75,,39.422665736,-9.903607852,39.429556446,-9.902984924,5.449175,3.292126,,,,,162056.14,-26888.67,101.533,,999,,21.802,,99.96462,,163321.3,*,,,,,,276.32,0.0,,,35.733111,-24.926461,18.80621473904,-8.9844491,19.4914759259246,8.7240789,162.10566218,9.7307551,26.4777822,45.367,/T,2.1588,150.8,73.9226,132.4835,96.415,309.311,1.07584,Cet,64.185533,33.6047958,-23.9952,,,183.484421,-59.614992,,0.0,0.385,0.295,0.477,0.087,-36.85,0.1306345,0.485,6432.6275,4.38e-05,0.41,1.5,0.042914,225.3197,,2.1555,34.6611,-24.4636,24.5,12.5
128,ztf_20180531433032_000690_zr_c15_o_q3_sciimg,58269.4332176112,zr,30,327.416692505652,35.4692534309174,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-15 09:41:51.760,2451983.904071296,9.3,,4.75,,39.459843352,-9.881697161,39.466697025,-9.881061464,5.538837,3.280333,,,,,158939.459,-28230.6,102.034,,999,,21.802,,99.96554,,160508.7,*,,,,,,277.1,0.0,,,35.737246,-24.931865,18.80102563458,-8.9854839,19.4964146934692,8.3771406,162.14673666,9.732105,26.6357128,44.5858,/T,2.1307,140.5,64.4314,133.2928,97.194,309.2,1.03641,Cet,64.185543,33.6505835,-23.9868494,,,183.494933,-59.5727,,0.0,0.385,0.295,0.477,0.087,-36.881,0.1304477,0.485,6430.6272,4.38e-05,0.4,1.47,0.042901,225.3262,,2.1275,34.6861,-24.462,24.5,12.5
129,ztf_20180531469005_000690_zg_c15_o_q3_sciimg,58269.469189811,zg,30,327.416431707203,35.4702016980733,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-16 09:41:51.760,2451984.904071296,9.3,,4.75,,39.497620832,-9.8598683,39.504445722,-9.859214816,5.627187,3.267549,,,,,155819.041,-29574.0,102.563,,999,,21.802,,99.96644,,157718.2,*,,,,,,277.9,0.0,,,35.741384,-24.937272,18.79583592636,-8.986519,19.5011517207018,8.0254984,162.18613332,9.7334555,26.7944026,43.8106,/T,2.1025,129.5,54.641,134.0961,97.993,309.087,0.9967,Cet,64.185552,33.6969571,-23.9787658,,,183.506278,-59.52999,,0.0,0.385,0.294,0.476,0.087,-36.912,0.130263,0.484,6428.681,4.38e-05,0.4,1.44,0.042888,225.3328,,2.0992,34.7114,-24.4605,24.5,12.5
130,ztf_20180603425150_000690_zg_c15_o_q3_sciimg,58272.4253472113,zg,30,327.391632089225,35.5470366509554,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-17 09:41:51.760,2451985.904071296,9.3,,4.75,,39.535989105,-9.838127907,39.542789979,-9.837452241,5.714187,3.253766,,,,,152694.973,-30918.53,103.123,,999,,21.802,,99.96735,,154950.9,*,,,,,,278.71,0.0,,,35.745524,-24.942682,18.79064561407,-8.9875545,19.5056843064993,7.6692108,162.22382968,9.7348067,26.9536976,43.0419,/T,2.0741,118.4,44.915,134.8932,98.814,308.974,0.9567,Cet,64.18556,33.7439009,-23.9709524,,,183.518451,-59.486873,,0.0,0.384,0.294,0.476,0.087,-36.943,0.1300803,0.484,6426.7885,4.38e-05,0.39,1.42,0.042875,225.3394,,2.0708,34.7369,-24.4592,24.5,12.5
131,ztf_20180603475822_000690_zr_c15_o_q3_sciimg,58272.4760185112,zr,30,327.391146489267,35.5483315841752,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-18 09:41:51.760,2451986.904071296,9.3,,4.75,,39.574938842,-9.816482659,39.581716845,-9.815781549,5.799796,3.238979,,,,,149567.359,-32263.84,103.713,,999,,21.802,,99.96824,,152207.7,*,,,,,,279.56,0.0,,,35.749667,-24.948095,18.78545469742,-8.9885904,19.5100097901346,7.3083578,162.25980363,9.7361585,27.1134572,42.2799,/T,2.0456,107.2,35.5544,135.6837,99.657,308.86,0.91645,Cet,64.185569,33.7913991,-23.963412,,,183.531449,-59.44336,,0.0,0.384,0.294,0.476,0.087,-36.975,0.1298997,0.484,6424.949,4.38e-05,0.38,1.39,0.042863,225.346,,2.0423,34.7628,-24.458,24.5,12.5
132,ztf_20180609410938_000690_zg_c15_o_q3_sciimg,58278.4111227109,zg,30,327.320416037924,35.6946857686778,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-19 09:41:51.760,2451987.904071296,9.3,,4.75,,39.614460463,-9.794939264,39.621213446,-9.794210849,5.88398,3.223185,,,,,146436.315,-33609.6,104.334,,999,,21.802,,99.96913,,149489.8,*,,,,,,280.42,0.0,,,35.753812,-24.953511,18.78026317611,-8.9896267,19.5141255613928,6.9430337,162.29403346,9.737511,27.2735511,41.5249,/T,2.0169,96.1,26.819,136.4672,100.525,308.746,0.87594,Cet,64.185576,33.8394359,-23.9561474,,,183.545266,-59.399463,,0.0,0.383,0.294,0.475,0.087,-37.006,0.1297213,0.483,6423.1621,4.38e-05,0.38,1.37,0.042851,225.3525,,2.0136,34.7889,-24.4569,24.5,12.5
133,ztf_20180609445567_000690_zr_c15_o_q3_sciimg,58278.4457639111,zr,30,327.319920957437,35.6955065726713,690,ZTF,,,McNaught (C/2006 Q1),2001-Mar-20 09:41:51.760,2451988.904071296,9.3,,4.75,,39.65454415,-9.773504443,39.661267288,-9.772748354,5.966703,3.206383,,,,,143301.97,-34955.45,104.988,,999,,21.802,,99.97,,146798.5,*,,,,,,281.31,0.0,,,35.75796,-24.958929,18.77507104983,-8.9906633,19.5180290677247,6.5733433,162.32649793,9.7388641,27.4338557,40.7774,/T,1.9882,85.0,18.9469,137.2435,101.417,308.631,0.83519,Cet,64.185584,33.8879963,-23.9491614,,,183.5599,-59.355193,,0.0,0.383,0.294,0.475,0.087,-37.038,0.129545,0.483,6421.4272,4.38e-05,0.37,1.34,0.042839,225.3591,,1.9848,34.8153,-24.456,24.5,12.5
